"announced","budget","coinvestigators","contest","descriptors","duration","panel","start"
"2016-09-15","55640","2","PRELUDIUM","HS2_2|HS2_14","24","HS2","2017-09-27"
"2016-09-15","88040","2","PRELUDIUM","HS2_1|HS2_2","36","HS2","2017-10-04"
"2016-09-15","87372","2","PRELUDIUM","HS2_1","24","HS2","2017-08-24"
"2016-09-15","138840","2","PRELUDIUM","HS3_8","36","HS3","2017-10-09"
"2016-09-15","102200","2","PRELUDIUM","HS3_1|HS3_3","36","HS3","2017-09-13"
"2016-09-15","86040","2","PRELUDIUM","HS3_3|HS3_1","36","HS3","2017-07-13"
"2016-09-15","117388","2","PRELUDIUM","HS3_2|HS3_5|HS3_1","36","HS3","2017-08-17"
"2016-09-15","78600","3","PRELUDIUM","HS3_8","36","HS3","2017-08-17"
"2016-09-15","99996","2","PRELUDIUM","HS3_1|HS5_6|HS3_3","24","HS3","2017-08-25"
"2016-09-15","46200","2","PRELUDIUM","HS3_2|HS3_11|HS3_5","12","HS3","2017-08-17"
"2016-09-15","133659","3","PRELUDIUM","HS3_8|HS3_12","36","HS3","2017-07-26"
"2016-09-15","114426","2","PRELUDIUM","HS3_1|HS3_5|HS3_2","36","HS3","2017-09-01"
"2016-09-15","98216","2","PRELUDIUM","HS3_11|HS2_8","24","HS3","2017-08-09"
"2016-09-15","92400","2","PRELUDIUM","HS3_1","24","HS3","2017-09-13"
"2016-09-15","115560","3","PRELUDIUM","HS3_8|ST5_2|ST5_19","36","HS3","2017-07-04"
"2016-09-15","50000","2","PRELUDIUM","HS3_1|HS3_12|HS3_5","12","HS3","2017-07-04"
"2016-09-15","70220","3","PRELUDIUM","HS3_5","24","HS3","2017-09-01"
"2016-09-15","85440","2","PRELUDIUM","HS3_11|HS2_14","36","HS3","2017-07-04"
"2016-09-15","96692","2","PRELUDIUM","HS3_8|HS3_5","24","HS3","2017-07-04"
"2016-09-15","94400","2","PRELUDIUM","HS4_3|HS4_6","24","HS4","2017-09-14"
"2016-09-15","79920","3","PRELUDIUM","HS4_5|HS4_9|HS4_8","36","HS4","2017-07-11"
"2016-09-15","94080","3","PRELUDIUM","HS4_2","24","HS4","2017-07-18"
"2016-09-15","74400","2","PRELUDIUM","HS4_9","24","HS4","2017-09-14"
"2016-09-15","86245","2","PRELUDIUM","HS4_1","36","HS4","2017-07-25"
"2016-09-15","33944","2","PRELUDIUM","HS4_3|HS4_1|HS4_16","36","HS4","2017-09-14"
"2016-09-15","67200","2","PRELUDIUM","HS4_3|HS4_4","24","HS4","2017-09-14"
"2016-09-15","62490","2","PRELUDIUM","HS4_15|ST10_16|HS4_5","24","HS4","2017-09-13"
"2016-09-15","84060","2","PRELUDIUM","HS4_15","24","HS4","2017-07-11"
"2016-09-15","58200","2","PRELUDIUM","HS4_9|HS4_3|HS4_7","24","HS4","2017-10-31"
"2016-09-15","111800","2","PRELUDIUM","HS4_14|HS4_5|HS4_16","36","HS4","2017-07-17"
"2016-09-15","69000","2","PRELUDIUM","HS4_8","24","HS4","2017-09-13"
"2016-09-15","81560","2","PRELUDIUM","HS4_12|HS4_2|HS4_7","36","HS4","2017-09-22"
"2016-09-15","99800","2","PRELUDIUM","HS4_9","24","HS4","2017-07-11"
"2016-09-15","68820","2","PRELUDIUM","HS4_10|HS4_1","36","HS4","2017-09-14"
"2016-09-15","101997","2","PRELUDIUM","HS4_3|HS4_10","36","HS4","2017-07-07"
"2016-09-15","88660","2","PRELUDIUM","HS4_13","36","HS4","2017-10-09"
"2016-09-15","43900","2","PRELUDIUM","HS4_5|HS4_11|HS4_15","12","HS4","2017-09-14"
"2016-09-15","71830","3","PRELUDIUM","HS4_9","36","HS4","2017-07-07"
"2016-09-15","55380","2","PRELUDIUM","HS4_4|HS5_9","24","HS4","2017-08-03"
"2016-09-15","48704","2","PRELUDIUM","HS4_10","12","HS4","2017-07-11"
"2016-09-15","49327","2","PRELUDIUM","HS5_3|HS5_5|HS4_2","12","HS5","2017-08-30"
"2016-09-15","47040","2","PRELUDIUM","HS5_5","24","HS5","2017-06-27"
"2016-09-15","71100","2","PRELUDIUM","HS5_7","24","HS5","2017-08-30"
"2016-09-15","81279","2","PRELUDIUM","HS1_7|HS5_1|HS5_4","24","HS5","2017-09-08"
"2016-09-15","86136","2","PRELUDIUM","HS5_7|HS5_11|HS5_8","24","HS5","2017-08-30"
"2016-09-15","56040","2","PRELUDIUM","HS5_4","24","HS5","2017-08-30"
"2016-09-15","39216","2","PRELUDIUM","HS5_1","12","HS5","2017-09-12"
"2016-09-15","54832","2","PRELUDIUM","HS5_1|HS5_10|HS5_3","24","HS5","2017-09-12"
"2016-09-15","82048","2","PRELUDIUM","HS5_2|HS5_6|HS5_7","36","HS5","2017-07-27"
"2016-09-15","45958","2","PRELUDIUM","HS5_5","24","HS5","2017-07-13"
"2016-09-15","56153","2","PRELUDIUM","HS5_5","24","HS5","2017-08-17"
"2016-09-15","69000","2","PRELUDIUM","HS5_2|HS5_4","24","HS5","2017-07-12"
"2016-09-15","56400","2","PRELUDIUM","HS6_17|HS6_15","24","HS6","2017-09-06"
"2016-09-15","82381","2","PRELUDIUM","HS6_1|HS6_5","24","HS6","2017-07-28"
"2016-09-15","93600","2","PRELUDIUM","HS5_9|HS6_19|HS6_14","24","HS6","2017-09-04"
"2016-09-15","149914","3","PRELUDIUM","HS6_1|HS6_3","36","HS6","2017-08-25"
"2016-09-15","117392","2","PRELUDIUM","HS6_13|HS6_20","36","HS6","2017-09-08"
"2016-09-15","148408","2","PRELUDIUM","HS6_1|HS6_5","36","HS6","2017-10-04"
"2016-09-15","149968","3","PRELUDIUM","HS6_5","36","HS6","2017-09-28"
"2016-09-15","142549","3","PRELUDIUM","HS6_1","36","HS6","2017-07-19"
"2016-09-15","141684","2","PRELUDIUM","HS6_1|HS6_2|HS6_5","36","HS6","2017-10-11"
"2016-09-15","99684","2","PRELUDIUM","HS6_2","24","HS6","2017-07-07"
"2016-09-15","150000","2","PRELUDIUM","HS6_1|HS6_3|HS6_5","36","HS6","2017-07-25"
"2016-09-15","149564","2","PRELUDIUM","HS6_1|HS6_3","36","HS6","2017-10-26"
"2016-09-15","149780","2","PRELUDIUM","HS6_3|HS6_1|HS6_5","36","HS6","2017-07-07"
"2016-09-15","112440","2","PRELUDIUM","HS6_1","36","HS6","2017-07-24"
"2016-09-15","149740","2","PRELUDIUM","HS6_1","36","HS6","2017-07-07"
"2016-09-15","98920","3","PRELUDIUM","HS6_5|HS6_1","24","HS6","2017-10-11"
"2016-09-15","146400","2","PRELUDIUM","NZ1_1|NZ1_5|NZ1_10","36","NZ1","2017-09-13"
"2016-09-15","149964","2","PRELUDIUM","NZ1_1|NZ1_9","36","NZ1","2017-10-13"
"2016-09-15","150000","2","PRELUDIUM","NZ1_1","36","NZ1","2017-08-04"
"2016-09-15","99986","2","PRELUDIUM","NZ1_2|NZ1_1|NZ1_4","24","NZ1","2017-09-13"
"2016-09-15","149200","2","PRELUDIUM","NZ1_1|NZ1_2","36","NZ1","2017-07-18"
"2016-09-15","150000","2","PRELUDIUM","NZ1_4|NZ1_2|NZ1_3","36","NZ1","2017-11-06"
"2016-09-15","99960","2","PRELUDIUM","NZ1_1|NZ1_10|NZ1_2","24","NZ1","2017-07-13"
"2016-09-15","98700","2","PRELUDIUM","NZ1_1|NZ1_2|NZ1_11","24","NZ1","2017-08-04"
"2016-09-15","150000","3","PRELUDIUM","NZ1_1|NZ3_1|NZ1_2","36","NZ1","2017-08-03"
"2016-09-15","99800","2","PRELUDIUM","NZ1_1|NZ1_10","24","NZ1","2017-09-13"
"2016-09-15","100000","3","PRELUDIUM","NZ1_2|NZ1_1|NZ1_10","24","NZ1","2017-07-12"
"2016-09-15","99200","2","PRELUDIUM","NZ2_10|NZ1_1|NZ3_7","24","NZ1","2017-07-12"
"2016-09-15","50000","2","PRELUDIUM","NZ1_1|NZ6_4","12","NZ1","2017-09-13"
"2016-09-15","99960","2","PRELUDIUM","NZ1_1|NZ2_7|NZ2_2","24","NZ2","2017-07-06"
"2016-09-15","49992","3","PRELUDIUM","NZ2_1|NZ2_2","12","NZ2","2017-09-13"
"2016-09-15","99912","2","PRELUDIUM","NZ2_5|NZ2_2","24","NZ2","2017-07-06"
"2016-09-15","150000","2","PRELUDIUM","NZ2_1|NZ2_2|NZ5_3","36","NZ2","2017-07-25"
"2016-09-15","98890","2","PRELUDIUM","NZ2_5","24","NZ2","2017-08-02"
"2016-09-15","100200","3","PRELUDIUM","NZ2_7|NZ2_2","36","NZ2","2017-08-30"
"2016-09-15","100000","2","PRELUDIUM","NZ2_2","24","NZ2","2017-07-12"
"2016-09-15","96000","3","PRELUDIUM","NZ1_1|NZ2_3|NZ2_4","24","NZ2","2017-08-03"
"2016-09-15","149996","2","PRELUDIUM","NZ3_4|NZ3_1|NZ3_11","36","NZ3","2017-07-18"
"2016-09-15","100000","2","PRELUDIUM","NZ3_5|NZ3_7|NZ3_8","24","NZ3","2017-08-01"
"2016-09-15","99672","3","PRELUDIUM","NZ3_5|NZ7_14|NZ2_2","24","NZ3","2017-08-29"
"2016-09-15","150000","2","PRELUDIUM","NZ2_3|NZ3_1|NZ1_1","36","NZ3","2017-08-24"
"2016-09-15","149900","2","PRELUDIUM","NZ3_1","36","NZ3","2017-07-12"
"2016-09-15","100000","3","PRELUDIUM","NZ3_1|NZ3_7","24","NZ3","2017-07-19"
"2016-09-15","150000","3","PRELUDIUM","NZ3_7|NZ2_2|NZ9_1","36","NZ3","2017-07-20"
"2016-09-15","49920","2","PRELUDIUM","NZ3_2|NZ3_11","12","NZ3","2017-08-09"
"2016-09-15","100000","2","PRELUDIUM","NZ3_1|NZ1_1","24","NZ3","2017-07-19"
"2016-09-15","100000","2","PRELUDIUM","NZ3_6","24","NZ3","2017-07-12"
"2016-09-15","99600","2","PRELUDIUM","NZ3_1|NZ1_1|NZ1_2","24","NZ3","2017-10-04"
"2016-09-15","150000","2","PRELUDIUM","NZ3_1|NZ3_7","36","NZ3","2017-09-13"
"2016-09-15","99960","2","PRELUDIUM","NZ3_1|NZ3_2","24","NZ3","2017-10-10"
"2016-09-15","49992","2","PRELUDIUM","NZ3_9|NZ4_1|NZ4_6","12","NZ4","2017-08-30"
"2016-09-15","149994","3","PRELUDIUM","NZ4_7","36","NZ4","2017-07-12"
"2016-09-15","149976","2","PRELUDIUM","NZ3_5|NZ4_12|NZ1_1","36","NZ4","2017-09-13"
"2016-09-15","99984","2","PRELUDIUM","NZ4_1|NZ3_8|NZ1_1","24","NZ4","2017-07-20"
"2016-09-15","49800","2","PRELUDIUM","NZ4_2","12","NZ4","2017-08-09"
"2016-09-15","149760","2","PRELUDIUM","NZ4_7|NZ4_9|NZ3_6","36","NZ4","2017-07-20"
"2016-09-15","149780","2","PRELUDIUM","NZ3_1|NZ5_7|NZ4_12","36","NZ4","2017-10-09"
"2016-09-15","146060","2","PRELUDIUM","NZ1_1|NZ2_2|NZ4_5","36","NZ4","2017-10-23"
"2016-09-15","49200","3","PRELUDIUM","NZ4_2|NZ5_7|NZ4_11","12","NZ4","2017-08-09"
"2016-09-15","150000","2","PRELUDIUM","NZ4_9","36","NZ4","2017-07-19"
"2016-09-15","49800","3","PRELUDIUM","NZ4_5|NZ4_11|NZ4_12","12","NZ4","2017-07-19"
"2016-09-15","100000","2","PRELUDIUM","NZ4_9|NZ4_7","24","NZ4","2017-10-09"
"2016-09-15","100000","3","PRELUDIUM","NZ4_7|NZ3_5","24","NZ4","2017-07-19"
"2016-09-15","99600","3","PRELUDIUM","NZ4_2","24","NZ4","2017-07-12"
"2016-09-15","99600","2","PRELUDIUM","NZ3_1|NZ1_1|NZ5_7","24","NZ5","2017-10-05"
"2016-09-15","99900","2","PRELUDIUM","NZ5_5|NZ4_4","24","NZ5","2017-07-17"
"2016-09-15","150000","2","PRELUDIUM","NZ4_4|NZ5_9|NZ2_2","36","NZ5","2017-10-20"
"2016-09-15","149952","3","PRELUDIUM","NZ5_9","36","NZ5","2017-07-03"
"2016-09-15","99960","2","PRELUDIUM","NZ5_5|NZ5_1|NZ5_7","24","NZ5","2017-07-14"
"2016-09-15","99600","3","PRELUDIUM","NZ5_1|NZ5_3|NZ5_5","36","NZ5","2017-11-09"
"2016-09-15","99950","2","PRELUDIUM","NZ5_3","24","NZ5","2017-08-04"
"2016-09-15","150000","3","PRELUDIUM","NZ5_3|NZ5_7|NZ5_1","36","NZ5","2017-10-05"
"2016-09-15","150000","2","PRELUDIUM","NZ5_3|NZ5_5|NZ5_7","36","NZ5","2017-07-17"
"2016-09-15","149540","3","PRELUDIUM","NZ5_1|NZ5_3|NZ5_5","36","NZ5","2017-08-30"
"2016-09-15","100200","3","PRELUDIUM","NZ5_3|NZ2_7|NZ2_2","36","NZ5","2017-08-30"
"2016-09-15","150000","3","PRELUDIUM","NZ5_4|NZ5_6","36","NZ5","2017-08-10"
"2016-09-15","150000","2","PRELUDIUM","NZ5_1|NZ2_1","36","NZ5","2017-10-11"
"2016-09-15","96000","2","PRELUDIUM","NZ5_1|NZ5_3|NZ5_5","24","NZ5","2017-08-04"
"2016-09-15","149998","2","PRELUDIUM","NZ5_3|NZ5_5|NZ4_8","36","NZ5","2017-09-12"
"2016-09-15","150000","2","PRELUDIUM","NZ5_5|NZ5_3|NZ5_7","36","NZ5","2017-07-19"
"2016-09-15","99960","2","PRELUDIUM","NZ3_3|NZ1_1|NZ6_1","24","NZ6","2017-09-06"
"2016-09-15","99600","2","PRELUDIUM","NZ6_2","24","NZ6","2017-07-25"
"2016-09-15","150000","3","PRELUDIUM","NZ6_6|NZ6_1|NZ6_8","36","NZ6","2017-07-06"
"2016-09-15","150000","2","PRELUDIUM","NZ6_1|NZ6_3","36","NZ6","2017-09-22"
"2016-09-15","150000","2","PRELUDIUM","NZ6_1|NZ6_3|NZ6_5","36","NZ6","2017-10-04"
"2016-09-15","99600","2","PRELUDIUM","NZ6_5|NZ1_1","24","NZ6","2017-08-02"
"2016-09-15","99600","3","PRELUDIUM","NZ3_7|NZ7_14|ST5_16","24","NZ7","2017-09-29"
"2016-09-15","149400","3","PRELUDIUM","NZ7_14|NZ7_16","36","NZ7","2017-08-17"
"2016-09-15","148000","3","PRELUDIUM","NZ7_1|NZ7_14|NZ7_15","36","NZ7","2017-09-01"
"2016-09-15","141600","3","PRELUDIUM","NZ7_14","36","NZ7","2017-09-01"
"2016-09-15","96200","3","PRELUDIUM","NZ7_14","24","NZ7","2017-10-02"
"2016-09-15","98152","2","PRELUDIUM","NZ7_12|HS6_3","24","NZ7","2017-10-25"
"2016-09-15","49800","2","PRELUDIUM","NZ7_14","12","NZ7","2017-09-27"
"2016-09-15","149920","2","PRELUDIUM","NZ7_5|NZ7_12","36","NZ7","2017-10-10"
"2016-09-15","99940","2","PRELUDIUM","NZ7_14","24","NZ7","2017-10-12"
"2016-09-15","150000","2","PRELUDIUM","NZ7_14","36","NZ7","2017-07-13"
"2016-09-15","99840","2","PRELUDIUM","NZ7_14|NZ7_12","24","NZ7","2017-08-25"
"2016-09-15","150000","3","PRELUDIUM","NZ7_2|NZ7_15|NZ7_16","36","NZ7","2017-09-22"
"2016-09-15","100000","3","PRELUDIUM","NZ7_15|NZ7_2|NZ7_16","24","NZ7","2017-08-25"
"2016-09-15","139300","2","PRELUDIUM","NZ7_1|NZ7_2","36","NZ7","2017-09-06"
"2016-09-15","150000","2","PRELUDIUM","NZ7_7|NZ7_16","36","NZ7","2017-09-18"
"2016-09-15","148800","2","PRELUDIUM","NZ7_14","36","NZ7","2017-10-12"
"2016-09-15","98400","2","PRELUDIUM","HS6_1|NZ7_3|NZ7_4","24","NZ7","2017-09-22"
"2016-09-15","99900","2","PRELUDIUM","NZ7_2|NZ7_12|NZ7_15","24","NZ7","2017-09-21"
"2016-09-15","150000","3","PRELUDIUM","NZ7_4","36","NZ7","2017-08-29"
"2016-09-15","149400","3","PRELUDIUM","NZ7_14|NZ7_15|NZ3_1","36","NZ7","2017-07-13"
"2016-09-15","96000","2","PRELUDIUM","NZ2_4|NZ7_1|NZ7_14","24","NZ7","2017-11-06"
"2016-09-15","95800","3","PRELUDIUM","NZ8_1","24","NZ8","2017-07-11"
"2016-09-15","99900","3","PRELUDIUM","NZ8_4|NZ8_2|NZ9_8","24","NZ8","2017-09-07"
"2016-09-15","144279","3","PRELUDIUM","NZ8_2|NZ8_4|NZ8_8","36","NZ8","2017-09-13"
"2016-09-15","149995","3","PRELUDIUM","NZ8_1|NZ8_12|NZ4_1","36","NZ8","2017-07-06"
"2016-09-15","148800","3","PRELUDIUM","NZ8_11|NZ2_1|NZ8_4","36","NZ8","2017-09-28"
"2016-09-15","149986","2","PRELUDIUM","NZ8_4|NZ8_5|NZ8_12","36","NZ8","2017-09-13"
"2016-09-15","149061","3","PRELUDIUM","NZ8_2|NZ8_4","36","NZ8","2017-07-12"
"2016-09-15","89700","2","PRELUDIUM","NZ8_6|NZ3_2","24","NZ8","2017-10-19"
"2016-09-15","149688","2","PRELUDIUM","NZ8_1|NZ8_9|NZ8_6","36","NZ8","2017-07-06"
"2016-09-15","93459","2","PRELUDIUM","NZ8_1|NZ8_12|NZ4_1","24","NZ8","2017-07-12"
"2016-09-15","99000","3","PRELUDIUM","NZ8_2|NZ8_4|NZ8_9","24","NZ8","2017-09-07"
"2016-09-15","142200","3","PRELUDIUM","NZ8_2","36","NZ8","2017-10-05"
"2016-09-15","150000","2","PRELUDIUM","NZ8_2|NZ8_5|NZ8_1","36","NZ8","2017-08-04"
"2016-09-15","147600","2","PRELUDIUM","NZ9_7","36","NZ9","2017-08-04"
"2016-09-15","149720","2","PRELUDIUM","NZ9_7|NZ7_4|NZ7_14","36","NZ9","2017-10-05"
"2016-09-15","99980","2","PRELUDIUM","NZ9_8|NZ9_9|NZ9_6","24","NZ9","2017-09-08"
"2016-09-15","149980","3","PRELUDIUM","NZ9_1|NZ9_4","36","NZ9","2017-09-13"
"2016-09-15","99600","2","PRELUDIUM","NZ9_2","24","NZ9","2017-07-06"
"2016-09-15","94340","3","PRELUDIUM","NZ9_8","24","NZ9","2017-10-09"
"2016-09-15","140880","2","PRELUDIUM","NZ9_8","36","NZ9","2017-10-09"
"2016-09-15","49720","2","PRELUDIUM","NZ9_1|NZ9_13|NZ4_2","12","NZ9","2017-08-24"
"2016-09-15","149784","2","PRELUDIUM","NZ9_2","36","NZ9","2017-07-11"
"2016-09-15","150000","2","PRELUDIUM","NZ9_7|NZ7_12|NZ3_3","36","NZ9","2017-09-08"
"2016-09-15","150000","2","PRELUDIUM","NZ9_7|NZ7_12|NZ3_3","36","NZ9","2017-09-13"
"2016-09-15","149160","3","PRELUDIUM","NZ9_3|NZ8_2","36","NZ9","2017-09-12"
"2016-09-15","149424","2","PRELUDIUM","NZ9_3","36","NZ9","2017-09-08"
"2016-09-15","100000","2","PRELUDIUM","NZ9_1|NZ9_9|NZ9_13","24","NZ9","2017-09-07"
"2016-09-15","49800","2","PRELUDIUM","NZ9_7","12","NZ9","2017-09-08"
"2016-09-15","97800","2","PRELUDIUM","NZ9_10|NZ9_8","24","NZ9","2017-06-28"
"2016-09-15","150000","3","PRELUDIUM","NZ9_2","36","NZ9","2017-07-06"
"2016-09-15","149320","2","PRELUDIUM","NZ9_8|NZ9_9","36","NZ9","2017-10-27"
"2016-09-15","99840","2","PRELUDIUM","NZ9_8|NZ9_11|NZ9_13","24","NZ9","2017-09-11"
"2016-09-15","144480","2","PRELUDIUM","NZ9_2","36","NZ9","2017-07-28"
"2016-09-15","150000","3","PRELUDIUM","NZ9_8|NZ8_4|NZ9_6","36","NZ9","2017-08-09"
"2016-09-15","150000","3","PRELUDIUM","NZ9_1","36","NZ9","2017-06-28"
"2016-09-15","98280","2","PRELUDIUM","NZ9_2|NZ4_2|NZ2_2","24","NZ9","2017-09-11"
"2016-09-15","150000","2","PRELUDIUM","NZ9_8|NZ9_11","36","NZ9","2017-09-25"
"2016-09-15","100000","2","PRELUDIUM","NZ9_7","24","NZ9","2017-09-08"
"2016-09-15","49950","2","PRELUDIUM","NZ9_7","12","NZ9","2017-09-12"
"2016-09-15","78960","3","PRELUDIUM","NZ9_9|NZ9_6|NZ9_8","24","NZ9","2017-09-11"
"2016-09-15","99600","2","PRELUDIUM","NZ9_1|NZ9_6|NZ9_13","24","NZ9","2017-09-20"
"2016-09-15","146822","2","PRELUDIUM","NZ7_15|NZ7_2|NZ9_13","36","NZ9","2017-10-12"
"2016-09-15","150000","3","PRELUDIUM","NZ9_3|NZ8_2","36","NZ9","2017-07-25"
"2016-09-15","85840","3","PRELUDIUM","ST1_10|ST1_18|ST1_17","24","ST1","2017-09-29"
"2016-09-15","52100","2","PRELUDIUM","ST1_17|ST1_13|ST1_19","24","ST1","2017-08-24"
"2016-09-15","29600","2","PRELUDIUM","ST1_12|ST2_1|ST1_2","12","ST1","2017-08-01"
"2016-09-15","61900","2","PRELUDIUM","ST1_13|ST6_11","24","ST1","2017-09-22"
"2016-09-15","63800","2","PRELUDIUM","ST1_4|ST1_5","24","ST1","2017-08-09"
"2016-09-15","43400","2","PRELUDIUM","ST1_14|ST1_15","24","ST1","2017-10-05"
"2016-09-15","70800","2","PRELUDIUM","ST1_12|ST1_6|ST2_15","24","ST1","2017-07-17"
"2016-09-15","148800","2","PRELUDIUM","ST10_15|ST10_4","36","ST10","2017-07-14"
"2016-09-15","145560","2","PRELUDIUM","ST10_5|ST10_4","36","ST10","2017-08-30"
"2016-09-15","99960","3","PRELUDIUM","ST10_7|ST10_6|ST10_8","24","ST10","2017-07-20"
"2016-09-15","76684","2","PRELUDIUM","ST10_12|ST10_16|NZ9_4","24","ST10","2017-07-14"
"2016-09-15","122256","2","PRELUDIUM","ST10_4|ST10_5","36","ST10","2017-07-14"
"2016-09-15","145640","3","PRELUDIUM","ST10_4","36","ST10","2017-07-28"
"2016-09-15","99940","3","PRELUDIUM","ST10_5|ST10_6","24","ST10","2017-08-17"
"2016-09-15","99320","3","PRELUDIUM","ST10_12|ST9_18|ST9_16","24","ST10","2017-08-25"
"2016-09-15","98580","3","PRELUDIUM","ST10_10|ST10_16|ST5_13","24","ST10","2017-10-09"
"2016-09-15","147688","2","PRELUDIUM","ST10_5|ST10_6","36","ST10","2017-08-17"
"2016-09-15","111530","3","PRELUDIUM","ST10_10","36","ST10","2017-09-22"
"2016-09-15","39372","2","PRELUDIUM","ST10_8|ST10_15","12","ST10","2017-10-09"
"2016-09-15","112033","2","PRELUDIUM","ST10_15","36","ST10","2017-09-13"
"2016-09-15","93480","3","PRELUDIUM","ST10_11|ST10_4|ST10_10","24","ST10","2017-09-27"
"2016-09-15","98272","3","PRELUDIUM","ST10_10|ST10_16|ST10_11","24","ST10","2017-07-20"
"2016-09-15","110762","2","PRELUDIUM","ST10_15","36","ST10","2017-09-13"
"2016-09-15","149000","2","PRELUDIUM","ST10_14|ST10_13","36","ST10","2017-09-27"
"2016-09-15","146108","3","PRELUDIUM","ST10_5|ST10_6","36","ST10","2017-08-30"
"2016-09-15","138120","3","PRELUDIUM","ST10_8|ST10_15","36","ST10","2017-07-17"
"2016-09-15","109200","2","PRELUDIUM","ST10_9|ST5_6","36","ST10","2017-08-01"
"2016-09-15","140400","3","PRELUDIUM","ST7_4|ST10_3","36","ST10","2017-09-26"
"2016-09-15","99000","3","PRELUDIUM","ST10_1|ST10_13","24","ST10","2017-08-09"
"2016-09-15","114180","2","PRELUDIUM","ST10_15|ST10_7","36","ST10","2017-08-30"
"2016-09-15","127400","2","PRELUDIUM","ST2_18|ST3_18","36","ST2","2017-10-05"
"2016-09-15","81200","2","PRELUDIUM","ST2_1|ST2_2","24","ST2","2017-10-10"
"2016-09-15","83340","2","PRELUDIUM","ST2_2","24","ST2","2017-09-08"
"2016-09-15","149300","2","PRELUDIUM","ST2_8|ST2_15","36","ST2","2017-11-10"
"2016-09-15","90000","2","PRELUDIUM","ST2_2","24","ST2","2017-08-29"
"2016-09-15","99600","2","PRELUDIUM","ST2_15","24","ST2","2017-07-20"
"2016-09-15","48960","2","PRELUDIUM","ST2_1|ST2_2|ST9_15","24","ST2","2017-07-12"
"2016-09-15","60000","2","PRELUDIUM","ST2_2|ST2_1","36","ST2","2017-07-20"
"2016-09-15","50400","3","PRELUDIUM","ST3_14|ST3_5","24","ST3","2017-09-28"
"2016-09-15","50000","2","PRELUDIUM","ST3_9|ST3_7|ST3_12","12","ST3","2017-08-09"
"2016-09-15","149700","3","PRELUDIUM","ST3_7|ST4_17|ST3_5","36","ST3","2017-08-29"
"2016-09-15","144321","2","PRELUDIUM","ST3_15|ST5_10|ST8_8","36","ST3","2017-09-28"
"2016-09-15","88800","2","PRELUDIUM","ST3_5|ST3_19","24","ST3","2017-10-05"
"2016-09-15","99400","2","PRELUDIUM","ST3_4|ST3_7|ST3_12","24","ST3","2017-07-18"
"2016-09-15","99710","3","PRELUDIUM","ST3_7|ST3_10|ST3_11","24","ST3","2017-07-19"
"2016-09-15","142520","3","PRELUDIUM","ST3_11|ST5_8","36","ST3","2017-07-03"
"2016-09-15","99360","2","PRELUDIUM","ST4_3|ST4_6|ST4_1","24","ST4","2017-07-14"
"2016-09-15","49600","2","PRELUDIUM","ST4_5|ST4_6|ST4_8","12","ST4","2017-08-16"
"2016-09-15","99400","2","PRELUDIUM","ST4_5|ST4_8|ST4_6","24","ST4","2017-08-16"
"2016-09-15","131000","3","PRELUDIUM","ST4_15|ST4_13|NZ1_3","36","ST4","2017-08-24"
"2016-09-15","99400","2","PRELUDIUM","ST4_3|NZ1_2","24","ST4","2017-07-26"
"2016-09-15","74136","2","PRELUDIUM","ST4_15|ST4_3","24","ST4","2017-09-08"
"2016-09-15","70398","2","PRELUDIUM","ST4_15|ST4_5|ST4_14","24","ST4","2017-08-24"
"2016-09-15","100000","2","PRELUDIUM","ST4_1|ST4_9|ST4_13","24","ST4","2017-07-06"
"2016-09-15","99620","2","PRELUDIUM","ST4_13|NZ1_3|ST3_15","24","ST4","2017-08-10"
"2016-09-15","148800","3","PRELUDIUM","ST4_3|ST4_7|ST4_13","36","ST4","2017-09-27"
"2016-09-15","99400","3","PRELUDIUM","ST4_2|ST4_4|ST4_13","24","ST4","2017-08-17"
"2016-09-15","60000","2","PRELUDIUM","ST4_15","24","ST4","2017-07-13"
"2016-09-15","84000","2","PRELUDIUM","ST4_9|ST4_2|ST4_1","24","ST4","2017-08-03"
"2016-09-15","149500","3","PRELUDIUM","ST4_9|ST4_11|ST4_12","36","ST4","2017-07-27"
"2016-09-15","150000","2","PRELUDIUM","ST4_3|ST4_13|NZ1_3","36","ST4","2017-11-07"
"2016-09-15","95160","2","PRELUDIUM","ST4_5|ST5_3|ST4_12","24","ST4","2017-07-12"
"2016-09-15","99960","2","PRELUDIUM","ST4_3|ST4_6|NZ1_1","24","ST4","2017-07-27"
"2016-09-15","98400","2","PRELUDIUM","ST5_12|ST5_22|ST5_23","24","ST5","2017-07-17"
"2016-09-15","98400","2","PRELUDIUM","ST5_23|ST5_12","24","ST5","2017-07-17"
"2016-09-15","149760","2","PRELUDIUM","ST5_3|ST5_10","36","ST5","2017-07-17"
"2016-09-15","145000","2","PRELUDIUM","ST3_5|ST4_3|ST5_8","36","ST5","2017-08-09"
"2016-09-15","150000","3","PRELUDIUM","ST5_23|ST5_16|ST4_11","36","ST5","2017-07-20"
"2016-09-15","143800","2","PRELUDIUM","ST5_23","36","ST5","2017-07-18"
"2016-09-15","98400","2","PRELUDIUM","ST5_21|ST5_18|ST5_8","24","ST5","2017-07-17"
"2016-09-15","99600","3","PRELUDIUM","ST5_11|ST5_5","24","ST5","2017-09-08"
"2016-09-15","150000","2","PRELUDIUM","ST5_1|ST5_18","36","ST5","2017-08-17"
